raw_class,display_class,path,filename,width,height,aspect_ratio,size_pixels,mode
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00005.png,00014_00022_00005.png,37,40,0.925,1480,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00006.png,00014_00022_00006.png,40,41,0.975609756097561,1640,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00007.png,00014_00022_00007.png,40,42,0.9523809523809523,1680,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00008.png,00014_00022_00008.png,42,43,0.9767441860465116,1806,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00010.png,00014_00022_00010.png,44,46,0.9565217391304348,2024,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00011.png,00014_00022_00011.png,45,47,0.9574468085106383,2115,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00012.png,00014_00022_00012.png,46,50,0.92,2300,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00013.png,00014_00022_00013.png,48,52,0.9230769230769231,2496,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00014.png,00014_00022_00014.png,50,53,0.9433962264150944,2650,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00015.png,00014_00022_00015.png,50,55,0.9090909090909091,2750,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00016.png,00014_00022_00016.png,54,57,0.9473684210526315,3078,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00017.png,00014_00022_00017.png,56,61,0.9180327868852459,3416,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00018.png,00014_00022_00018.png,58,62,0.9354838709677419,3596,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00019.png,00014_00022_00019.png,59,69,0.855072463768116,4071,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00020.png,00014_00022_00020.png,62,71,0.8732394366197183,4402,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00021.png,00014_00022_00021.png,69,76,0.9078947368421053,5244,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00022.png,00014_00022_00022.png,70,82,0.8536585365853658,5740,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00023.png,00014_00022_00023.png,75,87,0.8620689655172413,6525,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00024.png,00014_00022_00024.png,81,95,0.8526315789473684,7695,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00025.png,00014_00022_00025.png,85,104,0.8173076923076923,8840,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00026.png,00014_00022_00026.png,92,115,0.8,10580,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00027.png,00014_00022_00027.png,97,124,0.782258064516129,12028,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00028.png,00014_00022_00028.png,107,135,0.7925925925925926,14445,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00029.png,00014_00022_00029.png,116,148,0.7837837837837838,17168,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00000.png,00014_00023_00000.png,34,34,1.0,1156,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00001.png,00014_00023_00001.png,36,37,0.972972972972973,1332,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00002.png,00014_00023_00002.png,36,38,0.9473684210526315,1368,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00003.png,00014_00023_00003.png,39,38,1.0263157894736843,1482,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00004.png,00014_00023_00004.png,39,40,0.975,1560,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00005.png,00014_00023_00005.png,39,38,1.0263157894736843,1482,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00006.png,00014_00023_00006.png,40,43,0.9302325581395349,1720,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00007.png,00014_00023_00007.png,42,43,0.9767441860465116,1806,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00008.png,00014_00023_00008.png,43,43,1.0,1849,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00009.png,00014_00023_00009.png,44,44,1.0,1936,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00010.png,00014_00023_00010.png,45,44,1.0227272727272727,1980,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00011.png,00014_00023_00011.png,46,47,0.9787234042553191,2162,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00012.png,00014_00023_00012.png,47,49,0.9591836734693877,2303,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00013.png,00014_00023_00013.png,49,51,0.9607843137254902,2499,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00014.png,00014_00023_00014.png,52,52,1.0,2704,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00015.png,00014_00023_00015.png,54,53,1.0188679245283019,2862,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00016.png,00014_00023_00016.png,54,55,0.9818181818181818,2970,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00017.png,00014_00023_00017.png,56,57,0.9824561403508771,3192,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00018.png,00014_00023_00018.png,58,60,0.9666666666666667,3480,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00019.png,00014_00023_00019.png,61,62,0.9838709677419355,3782,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00020.png,00014_00023_00020.png,63,65,0.9692307692307692,4095,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00021.png,00014_00023_00021.png,65,68,0.9558823529411765,4420,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00022.png,00014_00023_00022.png,69,71,0.971830985915493,4899,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00023.png,00014_00023_00023.png,74,73,1.0136986301369864,5402,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00024.png,00014_00023_00024.png,77,76,1.013157894736842,5852,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00025.png,00014_00023_00025.png,81,82,0.9878048780487805,6642,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00026.png,00014_00023_00026.png,83,84,0.9880952380952381,6972,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00027.png,00014_00023_00027.png,87,88,0.9886363636363636,7656,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00028.png,00014_00023_00028.png,97,96,1.0104166666666667,9312,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00023_00029.png,00014_00023_00029.png,99,100,0.99,9900,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00000.png,00014_00024_00000.png,26,27,0.9629629629629629,702,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00001.png,00014_00024_00001.png,26,27,0.9629629629629629,702,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00002.png,00014_00024_00002.png,27,27,1.0,729,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00003.png,00014_00024_00003.png,26,28,0.9285714285714286,728,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00004.png,00014_00024_00004.png,28,27,1.037037037037037,756,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00005.png,00014_00024_00005.png,30,28,1.0714285714285714,840,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00006.png,00014_00024_00006.png,31,30,1.0333333333333334,930,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00007.png,00014_00024_00007.png,32,31,1.032258064516129,992,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00008.png,00014_00024_00008.png,31,32,0.96875,992,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00009.png,00014_00024_00009.png,33,33,1.0,1089,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00010.png,00014_00024_00010.png,32,33,0.9696969696969697,1056,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00011.png,00014_00024_00011.png,32,33,0.9696969696969697,1056,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00012.png,00014_00024_00012.png,35,35,1.0,1225,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00013.png,00014_00024_00013.png,35,35,1.0,1225,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00014.png,00014_00024_00014.png,36,36,1.0,1296,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00015.png,00014_00024_00015.png,38,39,0.9743589743589743,1482,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00016.png,00014_00024_00016.png,40,40,1.0,1600,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00017.png,00014_00024_00017.png,42,43,0.9767441860465116,1806,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00018.png,00014_00024_00018.png,41,42,0.9761904761904762,1722,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00019.png,00014_00024_00019.png,44,43,1.0232558139534884,1892,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00020.png,00014_00024_00020.png,47,47,1.0,2209,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00021.png,00014_00024_00021.png,48,47,1.0212765957446808,2256,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00022.png,00014_00024_00022.png,51,49,1.0408163265306123,2499,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00023.png,00014_00024_00023.png,52,52,1.0,2704,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00024.png,00014_00024_00024.png,53,54,0.9814814814814815,2862,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00025.png,00014_00024_00025.png,56,55,1.018181818181818,3080,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00026.png,00014_00024_00026.png,57,57,1.0,3249,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00027.png,00014_00024_00027.png,60,58,1.0344827586206897,3480,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00028.png,00014_00024_00028.png,60,60,1.0,3600,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00029.png,00014_00024_00029.png,61,60,1.0166666666666666,3660,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00000.png,00014_00025_00000.png,27,28,0.9642857142857143,756,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00001.png,00014_00025_00001.png,29,29,1.0,841,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00002.png,00014_00025_00002.png,30,31,0.967741935483871,930,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00003.png,00014_00025_00003.png,29,31,0.9354838709677419,899,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00004.png,00014_00025_00004.png,29,29,1.0,841,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00005.png,00014_00025_00005.png,31,32,0.96875,992,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00006.png,00014_00025_00006.png,30,34,0.8823529411764706,1020,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00007.png,00014_00025_00007.png,31,33,0.9393939393939394,1023,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00009.png,00014_00025_00009.png,30,34,0.8823529411764706,1020,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00010.png,00014_00025_00010.png,32,35,0.9142857142857143,1120,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00011.png,00014_00025_00011.png,34,33,1.0303030303030303,1122,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00012.png,00014_00025_00012.png,37,37,1.0,1369,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00013.png,00014_00025_00013.png,39,39,1.0,1521,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00014.png,00014_00025_00014.png,38,38,1.0,1444,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00015.png,00014_00025_00015.png,41,40,1.025,1640,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00016.png,00014_00025_00016.png,42,43,0.9767441860465116,1806,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00017.png,00014_00025_00017.png,45,45,1.0,2025,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00018.png,00014_00025_00018.png,45,46,0.9782608695652174,2070,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00019.png,00014_00025_00019.png,46,48,0.9583333333333334,2208,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00020.png,00014_00025_00020.png,48,49,0.9795918367346939,2352,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00021.png,00014_00025_00021.png,49,51,0.9607843137254902,2499,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00022.png,00014_00025_00022.png,53,53,1.0,2809,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00023.png,00014_00025_00023.png,55,57,0.9649122807017544,3135,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00024.png,00014_00025_00024.png,56,59,0.9491525423728814,3304,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00025.png,00014_00025_00025.png,60,61,0.9836065573770492,3660,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00026.png,00014_00025_00026.png,63,66,0.9545454545454546,4158,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00027.png,00014_00025_00027.png,69,71,0.971830985915493,4899,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00028.png,00014_00025_00028.png,73,76,0.9605263157894737,5548,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00025_00029.png,00014_00025_00029.png,83,85,0.9764705882352941,7055,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00000.png,00015_00000_00000.png,42,41,1.024390243902439,1722,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00001.png,00015_00000_00001.png,37,40,0.925,1480,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00002.png,00015_00000_00002.png,38,40,0.95,1520,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00003.png,00015_00000_00003.png,38,42,0.9047619047619048,1596,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00004.png,00015_00000_00004.png,41,45,0.9111111111111111,1845,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00005.png,00015_00000_00005.png,42,44,0.9545454545454546,1848,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00006.png,00015_00000_00006.png,42,44,0.9545454545454546,1848,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00007.png,00015_00000_00007.png,43,44,0.9772727272727273,1892,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00008.png,00015_00000_00008.png,45,47,0.9574468085106383,2115,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00009.png,00015_00000_00009.png,46,47,0.9787234042553191,2162,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00010.png,00015_00000_00010.png,45,48,0.9375,2160,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00011.png,00015_00000_00011.png,46,48,0.9583333333333334,2208,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00012.png,00015_00000_00012.png,46,47,0.9787234042553191,2162,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00013.png,00015_00000_00013.png,47,49,0.9591836734693877,2303,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00014.png,00015_00000_00014.png,47,50,0.94,2350,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00015.png,00015_00000_00015.png,49,50,0.98,2450,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00016.png,00015_00000_00016.png,49,50,0.98,2450,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00017.png,00015_00000_00017.png,50,50,1.0,2500,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00018.png,00015_00000_00018.png,51,51,1.0,2601,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00019.png,00015_00000_00019.png,52,53,0.9811320754716981,2756,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00020.png,00015_00000_00020.png,53,53,1.0,2809,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00021.png,00015_00000_00021.png,53,54,0.9814814814814815,2862,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00022.png,00015_00000_00022.png,54,55,0.9818181818181818,2970,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00023.png,00015_00000_00023.png,55,54,1.0185185185185186,2970,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00024.png,00015_00000_00024.png,55,57,0.9649122807017544,3135,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00025.png,00015_00000_00025.png,57,58,0.9827586206896551,3306,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00026.png,00015_00000_00026.png,58,59,0.9830508474576272,3422,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00027.png,00015_00000_00027.png,59,61,0.9672131147540983,3599,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00028.png,00015_00000_00028.png,61,63,0.9682539682539683,3843,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00000_00029.png,00015_00000_00029.png,60,63,0.9523809523809523,3780,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00001_00000.png,00015_00001_00000.png,26,55,0.4727272727272727,1430,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00001_00001.png,00015_00001_00001.png,26,56,0.4642857142857143,1456,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00001_00002.png,00015_00001_00002.png,26,57,0.45614035087719296,1482,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00001_00003.png,00015_00001_00003.png,26,58,0.4482758620689655,1508,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00001_00004.png,00015_00001_00004.png,27,58,0.46551724137931033,1566,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00001_00005.png,00015_00001_00005.png,28,60,0.4666666666666667,1680,RGB
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00001_00006.png,00015_00001_00006.png,28,60,0.4666666666666667,1680,RGB
